ticker_event,earnings_date,window_start,window_end,event_id,timestamp,open,high,low,close,volume,momentum,volatility,avg_volume_event,pre_close,window_return,split
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-02 22:00:00+00:00,3328.0,3329.0,3328.0,3329.0,851.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-02 23:00:00+00:00,3327.87,3329.0,3327.87,3329.0,361.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 08:00:00+00:00,3335.67,3335.67,3335.39,3335.39,303.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 09:00:00+00:00,3340.0,3340.0,3340.0,3340.0,346.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 11:00:00+00:00,3335.25,3339.0,3335.0,3339.0,2914.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 12:00:00+00:00,3334.0,3339.808,3334.0,3336.9,3074.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 13:00:00+00:00,3338.45,3345.0,3322.15,3322.97,545767.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 14:00:00+00:00,3322.97,3326.64,3301.0,3305.0,585779.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 15:00:00+00:00,3304.87,3349.69,3299.77,3348.29,696150.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 16:00:00+00:00,3350.0,3376.245,3342.0,3375.04,677364.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 17:00:00+00:00,3373.7401,3391.0,3371.0,3373.0,639170.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 18:00:00+00:00,3373.24,3382.0731,3360.1001,3364.72,305245.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 19:00:00+00:00,3364.725,3369.11,3355.72,3366.91,508174.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 20:00:00+00:00,3366.24,3372.93,3365.27,3367.06,231585.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 22:00:00+00:00,3366.34,3367.64,3361.1,3361.25,2756.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-07-29,2021-07-24,2021-08-03,35,2021-08-03 23:00:00+00:00,3360.0,3360.0,3357.17,3359.0,1499.0,0.0020656995632706288,0.0007334714522518542,3411.3333333333335,3626.98,-0.07980166013752299,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 08:00:00+00:00,3345.0,3345.0,3345.0,3345.0,242.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 09:00:00+00:00,3345.01,3345.01,3345.01,3345.01,121.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 10:00:00+00:00,3343.01,3345.0,3343.01,3345.0,589.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 11:00:00+00:00,3340.0,3340.0,3335.45,3337.0,2721.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 12:00:00+00:00,3337.9405,3340.0,3334.61,3337.98,11097.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 13:00:00+00:00,3335.01,3347.7997,3297.7,3318.99,505241.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 14:00:00+00:00,3318.09,3324.03,3303.26,3310.83,323181.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 15:00:00+00:00,3310.5,3312.0,3298.21,3306.7354,250890.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 16:00:00+00:00,3307.15,3334.01,3307.0,3326.8425,234240.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 17:00:00+00:00,3326.2915,3329.58,3321.39,3321.39,105360.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 18:00:00+00:00,3320.57,3333.46,3318.815,3326.37,185852.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 19:00:00+00:00,3326.5601,3327.8,3311.093,3322.4,338387.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 20:00:00+00:00,3320.37,3337.7,3313.0,3337.0,375902.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 21:00:00+00:00,3336.95,3336.95,3327.0,3328.0,2776.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 22:00:00+00:00,3328.0,3328.0,3328.0,3328.0,142.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-25 23:00:00+00:00,3332.0,3332.0,3332.0,3332.0,160.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 08:00:00+00:00,3354.6,3357.31,3354.6,3357.31,1632.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 09:00:00+00:00,3357.0,3400.0,3357.0,3385.67,6143.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 11:00:00+00:00,3366.0,3368.31,3355.23,3357.0,5751.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 12:00:00+00:00,3366.0,3369.12,3355.0,3359.51,7760.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 13:00:00+00:00,3355.0201,3406.8,3343.98,3392.52,623857.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 14:00:00+00:00,3393.165,3416.12,3393.165,3408.135,446598.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 15:00:00+00:00,3408.94,3412.975,3384.52,3385.49,318178.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 16:00:00+00:00,3384.15,3386.5337,3357.0801,3364.11,274321.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 17:00:00+00:00,3364.155,3376.0,3360.0,3373.7913,208934.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 18:00:00+00:00,3373.675,3384.0,3372.41,3380.76,168936.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 19:00:00+00:00,3381.23,3391.0,3373.07,3375.89,389244.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 20:00:00+00:00,3376.07,3383.0,3368.15,3370.0,346811.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 21:00:00+00:00,3372.53,3373.0,3366.0,3368.96,2602.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 22:00:00+00:00,3369.85,3378.0,3369.85,3378.0,1504.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-26 23:00:00+00:00,3377.1,3378.5,3377.1,3378.5,473.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 08:00:00+00:00,3388.0,3388.0,3388.0,3388.0,449.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 11:00:00+00:00,3372.2,3377.0,3368.88,3368.88,4058.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 12:00:00+00:00,3368.089,3387.7,3368.089,3384.727,16791.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 13:00:00+00:00,3380.56,3412.0,3380.56,3400.41,310523.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 14:00:00+00:00,3400.85,3400.89,3371.4534,3386.695,417824.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 15:00:00+00:00,3385.2,3396.6,3379.07,3389.4001,237227.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 16:00:00+00:00,3388.886,3418.44,3388.886,3414.69,297479.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 17:00:00+00:00,3414.205,3437.0,3409.31,3426.0,430672.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 18:00:00+00:00,3426.445,3428.08,3408.905,3409.75,237167.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 19:00:00+00:00,3409.51,3414.16,3389.01,3393.325,483541.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 20:00:00+00:00,3392.49,3394.65,3385.1,3391.0,364379.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 21:00:00+00:00,3391.21,3399.99,3391.21,3399.0,4520.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 22:00:00+00:00,3401.0,3405.79,3401.0,3405.0,1948.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-27 23:00:00+00:00,3407.5,3408.0,3404.0,3406.79,1998.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 09:00:00+00:00,3414.85,3414.85,3411.74,3411.74,211.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 11:00:00+00:00,3415.1,3419.0,3409.0,3409.0,17509.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 12:00:00+00:00,3418.0,3418.0,3405.0,3407.5,10386.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 13:00:00+00:00,3392.49,3408.99,3386.0,3397.695,465654.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 14:00:00+00:00,3399.0,3445.97,3396.87,3434.75,659758.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 15:00:00+00:00,3434.76,3458.078,3428.1601,3451.3899,542952.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 16:00:00+00:00,3451.17,3479.0,3450.9501,3459.13,678629.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 17:00:00+00:00,3459.54,3477.785,3458.965,3471.5,394842.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 18:00:00+00:00,3471.5655,3477.77,3467.6526,3471.1507,418589.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 19:00:00+00:00,3470.56,3470.56,3430.76,3444.5,955506.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 20:00:00+00:00,3446.57,3446.57,3255.0,3315.0,1508372.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 21:00:00+00:00,3313.16,3335.0,3296.16,3333.0,183243.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 22:00:00+00:00,3334.5,3334.9,3301.0,3302.41,42875.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-28 23:00:00+00:00,3303.25,3310.0,3303.0,3308.76,20299.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 08:00:00+00:00,3304.8,3304.8,3280.0,3285.0,6361.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 09:00:00+00:00,3286.06,3286.27,3280.0,3280.0,9251.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 10:00:00+00:00,3280.0,3284.0,3278.21,3278.21,2617.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 11:00:00+00:00,3285.64,3308.81,3283.01,3303.27,30006.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 12:00:00+00:00,3297.2151,3309.0,3286.0,3292.0,69651.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 13:00:00+00:00,3292.42,3334.3924,3273.32,3319.13,1810419.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 14:00:00+00:00,3318.5,3332.43,3302.0,3318.8675,1004582.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 15:00:00+00:00,3318.76,3353.88,3310.43,3340.0,950744.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 16:00:00+00:00,3340.345,3356.0,3337.95,3345.668,471214.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 17:00:00+00:00,3346.66,3359.64,3346.0,3352.53,355111.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 18:00:00+00:00,3351.65,3354.26,3340.91,3347.365,328859.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 19:00:00+00:00,3346.93,3374.82,3337.77,3372.43,764931.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 20:00:00+00:00,3372.43,3374.35,3369.0,3373.8,1006897.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-10-29 21:00:00+00:00,3373.8,3375.25,3373.09,3373.09,7729.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 08:00:00+00:00,3370.37,3375.0,3370.37,3375.0,353.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 09:00:00+00:00,3379.73,3379.73,3379.25,3379.25,512.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 10:00:00+00:00,3381.5,3381.5,3381.5,3381.5,153.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 11:00:00+00:00,3380.0,3385.0,3379.0,3380.15,10036.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 12:00:00+00:00,3381.1538,3386.0,3375.01,3379.8266,15847.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 13:00:00+00:00,3376.0,3376.0,3325.0,3330.7452,744236.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 14:00:00+00:00,3330.0,3349.99,3329.22,3339.14,515652.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 15:00:00+00:00,3339.055,3344.21,3333.0,3337.0,307436.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 16:00:00+00:00,3336.71,3336.71,3319.0,3321.2899,332951.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 17:00:00+00:00,3320.7,3327.37,3292.02,3297.7,536072.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 18:00:00+00:00,3298.23,3306.759,3298.025,3299.27,365726.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 19:00:00+00:00,3298.59,3318.77,3298.59,3318.12,605797.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 20:00:00+00:00,3318.11,3318.97,3315.49,3316.18,297552.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 21:00:00+00:00,3316.54,3319.0,3315.1101,3315.5,2773.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 22:00:00+00:00,3315.0,3315.0,3310.15,3315.0,1111.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-01 23:00:00+00:00,3312.45,3314.0,3312.0,3314.0,1590.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 08:00:00+00:00,3319.0,3319.0,3319.0,3319.0,128.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 09:00:00+00:00,3318.0,3318.0,3318.0,3318.0,333.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 11:00:00+00:00,3318.88,3318.88,3317.8,3317.8,598.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 12:00:00+00:00,3318.49,3320.0,3317.0,3317.0,7487.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 13:00:00+00:00,3317.0,3330.9258,3300.15,3320.24,410250.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 14:00:00+00:00,3321.84,3325.2,3296.38,3297.76,441906.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 15:00:00+00:00,3298.88,3299.3313,3283.55,3291.425,374456.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 16:00:00+00:00,3290.74,3297.9099,3288.11,3289.72,236429.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 17:00:00+00:00,3290.61,3302.76,3290.01,3298.65,200577.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 18:00:00+00:00,3298.94,3306.9,3292.76,3305.475,234397.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 19:00:00+00:00,3305.58,3313.19,3299.205,3313.17,501274.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 20:00:00+00:00,3313.19,3313.19,3309.0,3309.0,266558.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 21:00:00+00:00,3310.2,3310.99,3310.2,3310.99,1922.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2021-10-28,2021-10-23,2021-11-02,36,2021-11-02 23:00:00+00:00,3309.0,3309.0,3307.5,3309.0,988.0,0.004650108650669171,0.000935494399377522,2822.0,3406.79,-0.010762331838565023,train
AMZN,2022-02-03,2022-01-29,2022-02-08,37,2022-01-31 09:00:00+00:00,2909.08,2910.0,2909.08,2910.0,688.0,-0.03808561147363232,0.019010078248662264,235140.66666666666,2898.0,0.11168041237113395,train
AMZN,2022-02-03,2022-01-29,2022-02-08,37,2022-01-31 10:00:00+00:00,2900.0,2902.5,2900.0,2900.0,1606.0,-0.03808561147363232,0.019010078248662264,235140.66666666666,2898.0,0.11168041237113395,train
AMZN,2022-02-03,2022-01-29,2022-02-08,37,2022-01-31 12:00:00+00:00,2900.0,2900.0,2878.61,2883.99,4161.0,-0.03808561147363232,0.019010078248662264,235140.66666666666,2898.0,0.11168041237113395,train
AMZN,2022-02-03,2022-01-29,2022-02-08,37,2022-01-31 13:00:00+00:00,2888.0,2894.9999,2877.3001,2893.0,13414.0,-0.03808561147363232,0.019010078248662264,235140.66666666666,2898.0,0.11168041237113395,train
AMZN,2022-02-03,2022-01-29,2022-02-08,37,2022-01-31 14:00:00+00:00,2890.31,2944.69,2886.0101,2919.6,734790.0,-0.03808561147363232,0.019010078248662264,235140.66666666666,2898.0,0.11168041237113395,train
AMZN,2022-02-03,2022-01-29,2022-02-08,37,2022-01-31 15:00:00+00:00,2919.59,2955.96,2913.155,2954.87,631644.0,-0.03808561147363232,0.019010078248662264,235140.66666666666,2898.0,0.11168041237113395,train
